Date,Open,High,Low,Close*,Adj Close**,Volume,ATR_14,EMA_10,RSI_14
2021-06-28,34428.1,34449.65,34186.13,34283.27,34283.27,280280000,394.6192857142861,34548.79459827197,55.57460632585837
2021-06-25,34328.1,34501.02,34314.8,34433.84,34433.84,432550000,329.60357142857174,34527.89376222252,44.4922916802185
2021-06-24,33933.91,34233.02,33933.91,34196.82,34196.82,275870000,343.70142857142804,34467.69853272751,32.391478741420784
2021-06-23,33948.54,34009.4,33869.83,33874.24,33874.24,255280000,349.7499999999995,34359.796981322506,28.926327017141546
2021-06-22,33872.56,34040.7,33751.06,33945.58,33945.58,284130000,360.30285714285645,34284.48480290023,31.42914522207215
2021-06-21,33312.07,33908.09,33312.07,33876.97,33876.97,317260000,385.2142857142852,34210.39120237291,27.62215530789257
2021-06-18,33622.7,33622.7,33271.93,33290.08,33290.08,563920000,389.95499999999964,34043.061892850565,23.323698836431888
2021-06-17,34014.38,34091.79,33626.61,33823.45,33823.45,354690000,395.4649999999991,34003.13245778682,40.17829009557813
2021-06-16,34308.48,34333.25,33917.11,34033.67,34033.67,347150000,411.3899999999994,34008.684738189215,39.18747580978813
2021-06-15,34397.1,34420.38,34199.16,34299.33,34299.33,272430000,406.45642857142803,34061.52933124572,45.598292763241204
2021-06-14,34472.52,34472.52,34211.54,34393.75,34393.75,295530000,407.629285714285,34121.93308920104,43.550739874365945
2021-06-11,34499.81,34618.09,34328.65,34479.6,34479.6,260840000,407.7678571428561,34186.96343661903,47.41449682375982
2021-06-10,34502.51,34737.79,34447.25,34466.24,34466.24,309310000,400.80285714285645,34237.740993597385,49.36571614442149
2021-06-09,34626.16,34654.67,34439.37,34447.14,34447.14,245100000,399.3471428571419,34275.81354021604,52.90197562977647
2021-06-08,34645.84,34665.38,34452.94,34599.82,34599.82,289440000,396.1128571428557,34334.72380563131,55.62921679998014
2021-06-07,34766.2,34820.91,34574.51,34630.24,34630.24,259120000,398.1592857142844,34388.45402278925,53.64849601712047
2021-06-04,34618.69,34772.12,34618.69,34756.39,34756.39,270050000,373.4092857142849,34455.35147319121,60.8416484219092
2021-06-03,34550.31,34667.41,34334.41,34577.04,34577.04,297380000,380.1942857142848,34477.476659883716,64.41688342591763
2021-06-02,34614.62,34706.65,34545.96,34600.38,34600.38,263810000,370.98357142857066,34499.82272172304,63.7020699583999
2021-06-01,34584.19,34849.32,34542.87,34575.31,34575.31,287700000,347.62214285714174,34513.54768140976,64.8843930635838
2021-05-28,34558.5,34631.11,34520.09,34529.45,34529.45,290850000,312.3349999999991,34516.439012062525,84.3344322242846
2021-05-27,34432.47,34608.82,34389.24,34464.64,34464.64,520630000,270.754285714285,34507.021009869335,73.99142401724197
2021-05-26,34336.34,34409.59,34271.44,34323.05,34323.05,258780000,248.1399999999989,34473.571735347636,61.41394380196611
2021-05-25,34428.66,34511.35,34266.03,34312.46,34312.46,285760000,238.04071428571322,34444.278692557156,50.64833743173435
2021-05-24,34253.87,34472.51,34253.87,34393.98,34393.98,251010000,235.01642857142775,34435.13347572858,50.01150356610565
2021-05-21,34121.91,34415.48,34121.91,34207.84,34207.84,306360000,235.31142857142808,34393.80738923247,37.64704812814772
2021-05-20,33906.3,34233.4,33872.41,34084.15,34084.15,320150000,240.34357142857075,34337.50604573565,34.21520106419028
2021-05-19,33945.81,33945.81,33473.8,33896.04,33896.04,348480000,268.5614285714281,34257.239491965534,30.02276484064616
2021-05-18,34351.18,34408.99,34044.1,34060.66,34060.66,289590000,289.6121428571423,34221.49776615362,30.623319868320962
2021-05-17,34375.29,34383.84,34176.65,34327.79,34327.79,291910000,295.09642857142745,34240.82362685296,40.7108239095316
2021-05-14,34050.86,34454.05,34050.86,34382.13,34382.13,303230000,312.9364285714276,34266.51569469787,37.974886901089775
2021-05-13,33624.74,34181.77,33623.49,34021.45,34021.45,350820000,336.98357142857066,34221.95829566189,34.011706542195796
2021-05-12,34206.4,34207.87,33555.22,33587.66,33587.66,381350000,372.12357142857064,34106.63133281427,26.425784705345663
2021-05-11,34572.74,34572.74,34075.31,34269.16,34269.16,413180000,420.5971428571419,34136.18199957531,44.541554787706424
2021-05-10,34785.27,35091.56,34741.57,34742.82,34742.82,361620000,471.4099999999983,34246.47981783434,53.30072366243117
2021-05-07,34578.27,34811.39,34464.31,34777.76,34777.76,303400000,480.51714285714115,34343.07621459173,54.88898604128288
2021-05-06,34245.11,34561.29,34185.06,34548.53,34548.53,315430000,509.05285714285594,34380.431448302326,53.426810215383796
2021-05-05,34163.99,34331.2,34039.66,34230.34,34230.34,253180000,527.8778571428556,34353.14209406554,48.85866453187452
2021-05-04,34080.2,34147.78,33765.68,34133.03,34133.03,407860000,545.4507142857126,34313.12171332634,46.38906493456168
2021-05-03,33904.89,34221.06,33904.89,34113.23,34113.23,289770000,547.0649999999981,34276.77776544882,48.62764324816733
2021-04-30,33988.75,33988.75,33784.96,33874.85,33874.85,374890000,544.7278571428558,34203.69998991267,47.06177983423548
2021-04-29,33855.64,34087.21,33744.28,34060.36,34060.36,408450000,525.6264285714273,34177.638173564905,52.3084617373029
2021-04-28,33860.46,33946.6,33805.56,33820.38,33820.38,335820000,507.187142857142,34112.682142007645,46.694401338307884
2021-04-27,33932.13,34043.98,33870.46,33984.93,33984.93,289030000,500.0742857142858,34089.45447982443,45.14618359731133
2021-04-26,34044.23,34148.94,33941.37,33981.57,33981.57,279300000,486.10142857142847,34069.83911985635,44.24628254924047
2021-04-23,33804.52,34157.57,33713.29,34043.49,34043.49,346380000,463.6471428571427,34065.048370791555,50.34631000716505
2021-04-22,34109.88,34126.57,33717.19,33815.9,33815.9,344470000,446.27071428571384,34019.74866701127,53.83478050485224
2021-04-21,33808.3,34160.34,33773.8,34137.31,34137.31,290300000,403.5178571428566,34041.1234548274,47.479767416078154
2021-04-20,34034.18,34034.18,33687.01,33821.3,33821.3,350960000,376.9392857142853,34001.15555394969,31.25605122489003
2021-04-19,34182.38,34182.38,33980.56,34077.63,34077.63,312540000,377.9392857142848,34015.059998686105,36.93577700899758
2021-04-16,34058.16,34256.75,34058.16,34200.67,34200.67,343760000,349.7885714285699,34048.807271652266,43.24118474535432
2021-04-15,33788.53,34068.73,33788.53,34035.99,34035.99,319680000,342.8792857142845,34046.47685862458,45.984288412187446
2021-04-14,33668.95,33911.25,33668.95,33730.89,33730.89,315330000,335.9064285714277,33989.09742978374,42.3479445590373
2021-04-13,33721.16,33741.64,33545.84,33677.27,33677.27,324480000,327.3085714285709,33932.401533459415,41.80982010009455
2021-04-12,33775.06,33786.19,33665.54,33745.4,33745.4,327370000,312.4785714285707,33898.40125464861,47.40188581544062
2021-04-09,33526.19,33810.87,33526.19,33800.6,33800.6,316410000,308.31785714285644,33880.619208348864,44.498754722735136
2021-04-08,33469.89,33506.8,33342.64,33503.57,33503.57,304040000,322.8292857142847,33812.06480683089,43.448843451324876
2021-04-07,33444.98,33521.76,33347.96,33446.26,33446.26,273440000,319.27214285714166,33745.554841952544,38.34415963786331
2021-04-06,33500.02,33544.79,33380.43,33430.24,33430.24,297940000,316.1857142857131,33688.22487068844,38.13522482234998
2021-04-05,33222.38,33617.95,33222.38,33527.19,33527.19,344270000,312.70642857142747,33658.94580329054,39.05411249904603
2021-04-01,33054.58,33167.17,32985.35,33153.21,33153.21,311880000,322.1678571428565,33566.9938390559,36.77165134281636
2021-03-31,33116.04,33173.77,32980.57,32981.55,32981.55,414140000,308.35785714285674,33460.549504682094,25.46219629223893
2021-03-30,33127.88,33170.93,32988.92,33066.96,33066.96,307510000,289.72071428571405,33388.987776558075,32.246312003991505
2021-03-29,33087.55,33259.0,32905.13,33171.37,33171.37,351610000,289.20571428571463,33349.42090809297,27.028095754712425
2021-03-26,32681.07,33098.83,32681.07,33072.88,33072.88,382170000,310.04214285714363,33299.14074298516,21.052469468529267
2021-03-25,32346.81,32672.69,32071.41,32619.48,32619.48,411990000,352.1371428571435,33175.566062442405,18.33496519441519
2021-03-24,32470.88,32787.99,32418.15,32420.06,32420.06,399390000,352.3371428571432,33038.20132381651,19.24421523864065
2021-03-23,32691.5,32753.77,32356.28,32423.15,32423.15,385840000,366.74357142857167,32926.37381039532,19.86012977649625
2021-03-22,32601.82,32810.35,32512.53,32731.2,32731.2,383500000,385.7828571428571,32890.887663050715,28.146197671111267
2021-03-18,32928.16,33227.78,32831.25,32862.3,32862.3,418480000,400.9185714285712,32885.6899061324,30.422063831207993
2021-03-17,32825.52,33047.58,32782.18,33015.37,33015.37,391200000,387.16428571428565,32909.268105017414,39.16247846703024
2021-03-16,32966.75,32966.75,32778.23,32825.95,32825.95,386370000,391.68857142857115,32894.119358650605,36.99270697471553
2021-03-15,32798.84,32973.4,32629.75,32953.46,32953.46,360080000,404.4949999999998,32904.90856616868,40.4489655282938
2021-03-12,32462.4,32793.32,32462.4,32778.64,32778.64,346400000,411.3157142857139,32881.950645047094,35.4584413111977
2021-03-11,32354.5,32661.59,32345.7,32485.59,32485.59,400020000,403.5371428571421,32809.88507322034,36.609571182157374
2021-03-10,31906.96,32389.5,31906.96,32297.02,32297.02,409110000,431.06785714285667,32716.63687808937,36.362911933572654
2021-03-09,31892.35,32150.32,31822.64,31832.74,31832.74,458690000,451.4249999999998,32555.92835480039,28.636955287536296
2021-03-08,31512.15,32148.04,31512.15,31802.44,31802.44,496980000,471.5692857142853,32418.93047210941,25.6813651818928
2021-03-05,31029.18,31580.33,30766.81,31496.3,31496.3,501810000,510.52142857142775,32251.179477180427,23.91685582121758
2021-03-04,31289.01,31461.97,30547.53,30924.14,30924.14,537850000,506.75714285714224,32009.89957223853,23.01256295805773
2021-03-03,31352.96,31563.31,31260.14,31270.09,31270.09,409660000,525.9949999999998,31875.38874092243,32.51001517866109
2021-03-02,31535.37,31623.27,31377.16,31391.52,31391.52,337270000,522.8299999999997,31787.41260620926,34.85502884742431
2021-03-01,31065.9,31668.34,31065.9,31535.51,31535.51,385670000,538.2042857142854,31741.612132353028,31.558182362213472
2021-02-26,31401.29,31450.89,30911.37,30932.37,30932.37,532250000,547.3157142857142,31594.47719919793,24.01698516087164
2021-02-25,31955.94,31984.77,31293.32,31402.01,31402.01,454110000,603.5299999999999,31559.483162980123,29.985113140134942
2021-02-24,31499.75,32009.64,31421.29,31961.86,31961.86,410150000,629.9935714285714,31632.642587892824,40.182647364247245
2021-02-23,31501.89,31653.38,31158.76,31537.35,31537.35,460410000,662.8114285714286,31615.3166628214,34.92804124457463
2021-02-22,31381.12,31653.48,31286.57,31521.69,31521.69,387210000,653.9435714285717,31598.29363321751,36.15288179136178
2021-02-19,31504.13,31647.53,31469.34,31494.32,31494.32,353070000,635.7471428571431,31579.38933626887,38.40074514567083
2021-02-18,31558.6,31558.6,31285.32,31493.34,31493.34,325990000,613.9364285714286,31563.7440024018,40.16399862926519
2021-02-17,31485.61,31643.7,31338.76,31613.02,31613.02,343510000,601.8335714285715,31572.70327469238,47.06319503849443
2021-02-16,31472.08,31608.63,31443.48,31522.75,31522.75,329210000,568.5228571428573,31563.620861111947,46.32061398085127
2021-02-12,31420.8,31475.31,31347.8,31458.4,31458.4,263090000,507.0457142857148,31544.48979545523,49.467544071616054
2021-02-11,31466.49,31543.82,31244.36,31430.7,31430.7,280320000,460.666428571429,31523.800741736093,58.40200098191423
2021-02-10,31428.02,31511.44,31221.32,31437.8,31437.8,326450000,435.7342857142859,31508.16424323862,53.13398139531406
2021-02-09,31359.88,31439.47,31245.86,31375.83,31375.83,308210000,424.33642857142877,31484.10347174069,49.7001387503297
2021-02-08,31191.2,31386.1,31191.2,31385.76,31385.76,322250000,395.2264285714287,31466.22284051511,46.983461918095195
2021-02-05,31093.81,31252.18,31083.22,31148.24,31148.24,293550000,372.255,31408.407778603272,55.099620605425
2021-02-04,30737.78,31065.96,30737.78,31055.86,31055.86,338330000,326.4021428571429,31344.308182493583,40.048986068868
2021-02-03,30689.65,30793.41,30521.31,30723.6,30723.6,305590000,321.1821428571428,31231.45214931293,9.043580651989572
2021-02-02,30276.88,30840.54,30276.88,30687.48,30687.48,333160000,304.0792857142855,31132.54812216512,12.170499158720958
2021-02-01,30054.73,30335.91,30014.97,30211.91,30211.91,347060000,325.9078571428568,30965.15937268055,8.635042950985124
2021-01-29,30553.91,30553.91,29856.3,29982.62,29982.62,536320000,363.0092857142855,30786.51585037499,7.658308685130194
2021-01-28,30377.19,30951.41,30377.19,30603.36,30603.36,465140000,412.6885714285714,30753.214786670447,31.496374039453073
2021-01-27,30893.78,30893.78,30206.91,30303.17,30303.17,566470000,439.96928571428543,30671.388461821276,24.668231872173934
2021-01-26,30968.55,31121.42,30921.71,30937.04,30937.04,373150000,486.3057142857139,30719.688741490132,40.640590094567266
2021-01-25,30989.85,30989.85,30564.06,30960.0,30960.0,472890000,504.2228571428565,30763.381697582834,41.929006347972496
2021-01-22,31141.56,31141.56,30908.47,30996.98,30996.98,436040000,499.4821428571423,30805.854116204133,42.99746841982897
2021-01-21,31198.01,31272.22,31120.92,31176.01,31176.01,418780000,498.41928571428537,30873.155185985197,45.99563755617487
2021-01-20,31017.54,31235.98,30997.79,31188.38,31188.38,384980000,501.60357142857094,30930.46878853334,47.08857141969613
2021-01-19,30887.42,31086.62,30865.03,30930.52,30930.52,386400000,510.7785714285713,30930.478099709093,43.434934845434604
2021-01-15,30926.77,30941.98,30612.67,30814.26,30814.26,433000000,512.6907142857144,30909.34753612562,45.00908580104484
2021-01-14,31085.67,31223.78,30982.24,30991.52,30991.52,427810000,512.6235714285714,30924.28798410278,49.062306894099265
2021-01-13,31084.88,31153.37,30992.05,31060.47,31060.47,413250000,486.00214285714276,30949.048350629542,55.3176845727636
2021-01-12,31015.01,31114.56,30888.76,31068.69,31068.69,362620000,461.86928571428587,30970.801377787804,56.07109299103371
2021-01-11,31015.37,31096.98,30832.06,31008.69,31008.69,356540000,432.7557142857144,30977.690218190022,64.62529093458828
2021-01-08,31069.58,31140.67,30793.27,31097.97,31097.97,381150000,407.7407142857142,30999.5592694282,71.58210041138243
2021-01-07,30901.18,31193.4,30897.86,31041.13,31041.13,427810000,359.6514285714285,31007.117584077616,60.835515600944476
2021-01-06,30362.78,31022.65,30313.07,30829.4,30829.4,500430000,362.5935714285715,30974.805296063503,63.62153850932644
2021-01-05,30204.25,30504.89,30141.78,30391.6,30391.6,350910000,353.2628571428574,30868.7679695065,34.286158774790565
2021-01-04,30627.47,30674.28,29881.82,30223.89,30223.89,475080000,379.4535714285718,30751.517429596228,30.425625834312854
2020-12-31,30417.64,30637.47,30344.5,30606.48,30606.48,284470000,392.3457142857148,30725.146987851458,41.22826721775465
2020-12-30,30415.09,30525.35,30393.04,30409.56,30409.56,291890000,387.9314285714289,30667.767535514828,32.920638740702245
2020-12-29,30492.07,30588.79,30274.24,30335.67,30335.67,357610000,393.38571428571464,30607.38616542122,31.50552420281872
2020-12-28,30283.23,30525.56,30283.23,30403.97,30403.97,302490000,387.59857142857174,30570.401408071906,37.556422072551186
2020-12-24,30155.92,30209.67,30099.3,30199.87,30199.87,145570000,385.8385714285718,30503.032061149737,36.05933953230873
2020-12-23,30046.73,30292.53,30046.73,30129.83,30129.83,274050000,374.144285714286,30435.177140940694,29.448045907926655
2020-12-22,30200.2,30200.2,29992.89,30015.51,30015.51,388810000,377.39142857142906,30358.87402440602,25.6048820118222
2020-12-21,30159.0,30304.14,29755.53,30216.45,30216.45,437480000,400.449285714286,30332.97874724129,31.746528105000877
2020-12-17,30216.0,30323.78,30216.0,30303.37,30303.37,345530000,389.22500000000036,30327.59533865196,35.06551253927796
2020-12-16,30191.38,30236.03,30080.11,30154.54,30154.54,344590000,380.35785714285754,30296.130731624333,30.515132614325964
2020-12-15,29919.09,30243.26,29894.95,30199.31,30199.31,417770000,384.12714285714304,30278.52696223809,32.52658934101615
2020-12-14,30123.91,30325.79,29849.15,29861.55,29861.55,371980000,366.16857142857145,30202.71296910389,30.909428022517773
2020-12-11,29988.21,30071.13,29820.84,30046.37,30046.37,393870000,334.9307142857142,30174.286974721363,42.43550359128979
2020-12-10,30032.55,30063.87,29876.82,29999.26,29999.26,325550000,291.68714285714276,30142.463888408383,44.803383133377444
2020-12-09,30229.81,30319.7,29951.85,30068.81,30068.81,380520000,288.42071428571427,30129.07227233413,35.45477662895587
2020-12-08,29997.95,30246.22,29972.07,30173.88,30173.88,311190000,292.75714285714304,30137.21913190974,43.29089853224176
2020-12-07,30233.03,30233.03,29967.22,30069.79,30069.79,365810000,289.27571428571434,30124.959289744333,42.55913400723165
2020-12-04,29989.56,30218.26,29989.56,30218.26,30218.26,356590000,288.30214285714254,30141.923055245363,45.02595364234857
2020-12-03,29920.83,30110.88,29877.27,29969.52,29969.52,405680000,290.896428571428,30110.57704520075,43.974406596108714
2020-12-02,29695.09,29902.51,29599.29,29883.79,29883.79,385280000,299.78428571428515,30069.343036982427,43.6163809207522
2020-12-01,29797.5,30083.31,29797.5,29823.92,29823.92,429510000,305.39142857142804,30024.720666621986,44.88457656714744
2020-11-30,29854.51,29854.51,29463.64,29638.64,29638.64,551350000,294.12428571428507,29954.524181781624,34.4424639608833
2020-11-27,29911.33,30015.13,29819.98,29910.37,29910.37,177040000,313.31785714285667,29946.49614873042,40.37623296862603
2020-11-25,30058.87,30058.87,29806.25,29872.47,29872.47,323030000,315.41499999999957,29933.036848961252,42.69585527917179
2020-11-24,29746.11,30116.51,29746.11,30046.24,30046.24,432760000,316.99285714285674,29953.619240059204,46.284510337930676
2020-11-23,29332.82,29667.75,29332.82,29591.27,29591.27,387200000,333.90571428571405,29887.737560048437,43.79265996049793
2020-11-20,29437.57,29469.89,29231.2,29263.48,29263.48,305350000,341.74714285714253,29774.236185494177,33.12787976224857
2020-11-19,29370.92,29524.9,29228.38,29483.23,29483.23,331330000,349.56642857142833,29721.32596994978,39.649217117113515
2020-11-18,29875.4,29930.85,29432.84,29438.42,29438.42,382850000,358.86357142857094,29669.888520867997,37.22857247049187
2020-11-17,29800.15,29872.42,29520.29,29783.35,29783.35,372380000,370.28142857142797,29690.517880710177,42.78887522481096
2020-11-16,29672.36,29964.29,29672.36,29950.44,29950.44,418290000,372.14714285714246,29737.77644785378,47.84631319857223
2020-11-13,29203.9,29559.25,29203.9,29479.81,29479.81,348810000,409.13571428571385,29690.873457334907,38.06252202561279
2020-11-12,29231.91,29311.83,28902.13,29080.17,29080.17,369320000,426.0421428571426,29579.836465092194,36.291921119396754
2020-11-11,29524.35,29593.11,29281.22,29397.63,29397.63,376700000,436.2357142857142,29546.70801689361,43.00613991172799
2020-11-10,29254.17,29478.86,29126.99,29420.92,29420.92,526980000,440.9542857142855,29523.8374683675,44.14080673676375
2020-11-06,28399.13,28431.96,28189.5,28323.4,28323.4,326710000,500.99357142857116,29305.5761104825,34.88674596900225
2020-11-05,28083.37,28495.05,28083.37,28390.18,28390.18,390140000,503.50714285714247,29139.140454031134,31.668246376916457
2020-11-04,27512.83,28301.5,27512.83,27847.66,27847.66,447860000,548.1307142857139,28904.325826025473,28.23229662757069
2020-11-03,27138.69,27640.21,27138.69,27480.03,27480.03,350980000,572.3142857142856,28645.362948566293,23.5158860718996
2020-11-02,26691.28,27043.48,26691.28,26925.05,26925.05,379990000,577.6949999999997,28332.57877609969,23.040272446722014
2020-10-30,26572.27,26639.18,26143.77,26501.6,26501.6,504820000,607.7814285714283,27999.67354408156,22.60300606291463
2020-10-29,26480.98,26891.89,26290.78,26659.11,26659.11,419770000,629.5378571428568,27755.934717884913,21.635357073986015
2020-10-28,27102.14,27102.14,26497.39,26519.95,26519.95,496150000,637.1621428571426,27531.210223724018,21.23294017454596
2020-10-27,27651.18,27707.69,27457.96,27463.19,27463.19,366400000,691.0007142857139,27518.84291031965,29.543282371404885
2020-10-26,28185.82,28185.82,27370.16,27685.38,27685.38,404150000,728.4099999999996,27549.122381170622,30.22127139364305
2020-10-23,28409.65,28436.52,28149.82,28335.57,28335.57,347300000,728.7385714285712,27692.112857321416,40.312180385941375
2020-10-22,28197.42,28421.31,28040.18,28363.66,28363.66,330320000,714.6992857142856,27814.21233780843,43.526303711052215
2020-10-21,28270.66,28450.64,28196.39,28210.82,28210.82,299420000,696.2214285714282,27886.322821843256,38.948372161455936
2020-10-20,28245.85,28575.03,28243.04,28308.79,28308.79,350220000,697.1028571428568,27963.135036053573,39.78585874171348
2020-10-19,28633.55,28711.93,28139.4,28195.42,28195.42,358700000,650.0392857142854,28005.36866586201,48.5652209008233
2020-10-16,28570.72,28842.9,28570.72,28606.31,28606.31,356140000,666.8821428571428,28114.63072661437,52.24946555287956
2020-10-15,28323.4,28535.85,28181.54,28494.2,28494.2,328940000,634.5550000000001,28183.643321775395,57.39136001755981
2020-10-14,28731.3,28792.56,28461.73,28514.0,28514.0,370800000,607.5450000000001,28243.708172361683,62.841827318364835
2020-10-13,28764.95,28808.84,28604.35,28679.81,28679.81,526110000,572.2657142857144,28322.999413750465,74.12624909943845
2020-10-12,28671.12,28957.9,28659.67,28837.52,28837.52,493680000,537.7621428571432,28416.54861125038,84.64851908107076
2020-10-09,28533.61,28676.29,28440.63,28586.9,28586.9,324050000,523.1750000000003,28447.521591023036,77.82614845885811
2020-10-08,28348.86,28459.13,28265.56,28425.51,28425.51,314750000,502.9314285714289,28443.519483564298,77.32988738519073
2020-10-07,27971.36,28369.66,27971.36,28303.46,28303.46,328750000,450.5321428571432,28418.054122916245,65.76473810801374
2020-10-06,28214.24,28354.48,27728.03,27772.76,27772.76,435030000,437.01714285714326,28300.727918749653,51.46929249312262
2020-10-05,27825.42,28162.64,27825.42,28148.64,28148.64,318210000,411.2128571428576,28273.07556988608,46.537345835664254
2020-10-02,27536.39,27861.43,27382.94,27682.81,27682.81,392770000,438.68214285714333,28165.75455717952,39.147967624809986
2020-10-01,27940.63,28041.46,27669.26,27816.9,27816.9,373450000,447.1071428571434,28102.326455874154,43.68357588624284
2020-09-30,27514.64,28026.33,27511.06,27781.7,27781.7,452550000,457.8971428571435,28044.030736624307,41.374592940483424
2020-09-29,27560.24,27605.6,27338.09,27452.66,27452.66,303820000,448.6885714285722,27936.508784510796,38.64670204700535
2020-09-28,27362.14,27722.6,27362.14,27584.06,27584.06,401860000,428.18714285714333,27872.427187327015,32.91483238234677
2020-09-25,26694.51,27239.29,26635.38,27173.96,27173.96,388900000,465.60928571428616,27745.433153267557,29.933244569281584
2020-09-24,26716.09,27094.85,26537.01,26815.44,26815.44,447810000,487.47500000000036,27576.34348903709,26.593152791634765
2020-09-23,27413.6,27464.46,26716.12,26763.13,26763.13,459470000,519.8678571428575,27428.486491030344,22.73446301965383
2020-09-22,27170.34,27333.09,26989.93,27288.18,27288.18,420720000,539.277142857143,27402.976219933917,30.0454899051564
2020-09-21,27484.71,27484.71,26715.15,27147.7,27147.7,523660000,565.8964285714285,27356.56236176411,30.9227897901401
2020-09-17,27834.18,28056.79,27647.93,27901.98,27901.98,437230000,607.8785714285714,27455.729205079726,44.002996611629534
2020-09-16,28031.69,28364.77,28021.67,28032.38,28032.38,416650000,608.4957142857145,27560.57480415614,46.90072439907806
2020-09-15,28139.76,28231.06,27931.45,27995.6,27995.6,414520000,585.1500000000002,27639.670294309566,52.87212323682256
2020-09-14,27718.74,28086.06,27718.74,27993.33,27993.33,380750000,583.5385714285715,27703.972058980555,47.784924766455134
2020-09-11,27613.86,27828.82,27448.15,27665.64,27665.64,435330000,567.7871428571428,27697.00259371136,49.74507143048034
2020-09-10,28022.51,28174.78,27447.08,27534.58,27534.58,442850000,593.1799999999997,27667.471213036566,45.80452835123553
2020-09-09,27711.71,28206.21,27704.54,27940.47,27940.47,460590000,604.348571428571,27717.107356120825,52.12528143882504
2020-09-08,27925.23,27925.23,27464.9,27500.89,27500.89,580860000,606.631428571428,27677.7951095534,50.62704605791757
2020-09-03,29090.7,29199.35,28074.76,28292.73,28292.73,650080000,702.2028571428566,27789.601453270963,57.863190013869605
2020-09-02,28736.79,29162.88,28713.53,29100.5,29100.5,539510000,696.593571428571,28027.946643585332,69.64285714285715
2020-09-01,28439.61,28659.26,28290.72,28645.66,28645.66,423410000,708.9385714285709,28140.258162933453,68.30132153656626
2020-08-31,28643.66,28643.66,28363.55,28430.05,28430.05,517320000,675.636428571428,28192.947587854644,66.1412519318142
2020-08-28,28601.29,28733.35,28487.98,28653.87,28653.87,369740000,656.5892857142852,28276.75166279016,64.04363358156924
2020-08-27,28384.07,28634.22,28363.93,28492.27,28492.27,404340000,622.3307142857138,28315.93681501013,63.76665581363918
2020-08-26,28257.88,28353.8,28153.91,28331.92,28331.92,327070000,581.5642857142853,28318.84284864465,55.01153980650423
2020-08-25,28347.42,28400.74,28094.57,28248.44,28248.44,338420000,570.3771428571425,28306.042330709257,52.54632794195982
2020-08-24,28077.58,28314.94,28041.75,28308.46,28308.46,383880000,568.4899999999996,28306.481906943933,53.667055806386585
2020-08-21,27758.13,27959.48,27686.78,27930.33,27930.33,372720000,586.658571428571,28238.090651135943,49.321366401820036
2020-08-20,27622.68,27781.46,27526.25,27739.73,27739.73,304550000,576.5799999999997,28147.47962365668,50.822383391163235
2020-08-19,27811.26,27920.42,27647.67,27692.88,27692.88,311460000,544.0835714285713,28064.82514662819,51.790570041489644
2020-08-18,27853.48,27891.12,27668.79,27778.07,27778.07,276170000,511.9907142857142,28012.687847241246,48.01935760839869
2020-08-17,27970.05,27999.81,27816.4,27844.91,27844.91,286860000,493.86000000000007,27982.182784106473,54.615314440264676
2020-08-14,27828.93,27977.81,27759.39,27931.02,27931.02,275540000,388.1428571428574,27972.880459723478,44.01382227650512
2020-08-13,27922.51,27986.1,27789.78,27896.72,27896.72,360160000,340.012142857143,27959.033103410115,23.222436758699843
2020-08-12,27860.24,28043.89,27843.32,27976.84,27976.84,340210000,296.49714285714305,27962.27072097191,32.14594611910175
2020-08-11,27961.64,28154.88,27624.51,27686.91,27686.91,428220000,314.23000000000036,27912.20513534065,30.919099900376906
2020-08-10,27488.21,27803.86,27488.21,27791.44,27791.44,360340000,315.11214285714334,27890.247838005984,26.411203194660914
2020-08-07,27321.68,27456.24,27223.55,27433.48,27433.48,321170000,334.96571428571485,27807.199140186713,23.8494178550787
2020-08-06,27170.82,27394.1,27145.25,27386.98,27386.98,322460000,331.3850000000005,27730.795660152762,25.27060128967419
2020-08-05,26924.78,27221.67,26924.78,27201.52,27201.52,366000000,342.53000000000037,27634.563721943166,23.990082184701876
2020-08-04,26664.61,26832.72,26597.82,26828.47,26828.47,346350000,366.1378571428577,27488.00122704441,18.180059082289446
2020-08-03,26542.32,26707.26,26534.38,26664.4,26664.4,439380000,342.73857142857196,27338.255549399968,20.023111422631118
2020-07-31,26409.33,26440.02,26013.59,26428.32,26428.32,488050000,360.36214285714334,27172.812722236336,19.60092536358529
2020-07-30,26367.42,26374.93,25992.28,26313.65,26313.65,351540000,372.02571428571486,27016.601318193363,19.003420516808106
2020-07-29,26388.44,26602.45,26375.39,26539.57,26539.57,347580000,376.7735714285721,26929.86835124911,23.822044860792815
2020-07-28,26529.45,26556.84,26361.71,26379.28,26379.28,361090000,374.87285714285775,26829.761378294726,20.198536797628208
2020-07-27,26447.67,26625.46,26426.92,26584.77,26584.77,400930000,376.8557142857148,26785.21749133205,23.89339000996749
2020-07-24,26533.41,26625.7,26402.86,26469.89,26469.89,494170000,378.7500000000005,26727.885220180764,23.16929615073613
2020-07-23,26955.97,26973.85,26560.04,26652.33,26652.33,419800000,400.4207142857148,26714.14790742062,26.0162896058698
2020-07-22,26824.56,27035.24,26794.19,27005.84,27005.84,404340000,389.8878571428574,26767.182833344144,37.94502362957326
2020-07-21,26833.14,27025.38,26766.22,26840.4,26840.4,364930000,385.8528571428573,26780.49504546339,33.521845198491945
